5047531, MATH180, SSI1104, ECON170, HIST230, CLSC231, PSYC101, CHEM115, SSI1108
5123304, REL211, PSYC101, PHYS121, SOAN101, PHYS109, JAPN201, ECON170, MATH160
5374203, ECON170, SSI1176, LTS200, SPAN201, SSI1165, SSI1135, SSI1128, CHEM110
5180645, SSI1108, GERM101, GEOL101, PG101, JAPN301, PG103, ENGL245, SPAN204
5054695, SPAN201, SSI1118, SPAN101, MUS103, CLSC231, PSYC101, SSI1190, CHEM110
5376248, FREN201, AFAM101, SPAN101, SSI1138, PG103, SSI1175, SSI1160, SSI1177
1870001, SSI1138, BIOL111, ECON170, CHEM110, CSCI261, FREN101, SSI1175, SSI1118
5055715, IPE201, MUS103, AFAM101, BIOL112, CHEM115, CHEM110, SSI1129, PG103
5379324, MUS103, BIOL112, AFAM101, SOAN101, ECON170, IPE191, SSI1165, SSI1172
5214432, PG104, PSYC101, SSI1174, SSI1171, MUS101, GERM101, SSI1135, MATH181
5379299, SSI1124, ENGL220, SSI1108, SOAN101, CHEM110, ENGL212, ENVR101, FREN201
5372128, ECON170, SSI1138, CSCI161, MATH160, SPAN201, GERM101, CHEM110, SSI1195
5049595, PG103, AFAM101, SSI1171, FREN101, SSI1165, BIOL112, ARTH276, MUS101
5051637, ECON170, ENGL212, IPE201, SSI1160, JAPN101, SSI1181, REL201, PHIL228
5222647, SSI1172, CSCI161, COMM181, MATH160, SSI1118, MUS103, FREN101, MATH180
5372136, PG103, SPAN201, SPAN101, SOAN101, CHEM110, SSI1195, PG102, CLSC211
5051632, MUS103, BIOL111, SOAN101, SSI1128, SSI1195, FREN210, HIST230, MATH160
5372050, SOAN101, ENGL220, SSI1108, IPE191, HIST230, ENGL212, SSI1138, MUS105
5076110, MATH160, SOAN101, BIOL111, SSI1138, SSI1112, ECON170, SSI1144, SSI1175
5376150, SPAN201, ECON170, CHEM110, SPAN101, SSI1118, OT101, SSI1160, SSI1141
5332117, SOAN101, PG104, SSI1141, IPE201, SSI1128, SSI1138, SSI1171, FREN201
5200010, GERM101, SSI1177, BIOL111, MATH180, ECON170, PSYC101, PHYS205, SSI1117
5161096, SSI1175, IPE201, SSI1134, ARTS147, PG102, CHEM110, PSYC101, PG103
5374108, SSI1160, SSI1118, SSI1186, SSI1177, GQS201, MATH160, GEOL101, MUS103
5372062, SSI1138, PSYC101, BIOL111, REL204, SPAN101, HIST291, MATH180, SOAN101
5123228, AFAM101, PHIL215, SSI1195, PHYS121, STS201, PG102, SSI1186, HIST224
5050527, SOAN101, SSI1115, MUS101, SSI1141, SSI1160, HIST230, PHIL224, GEOL101
5049503, CHEM110, SSI1124, SSI1171, SPAN203, LAT101, BIOL111, SSI1175, SOAN101
5097625, MATH180, FREN101, SSI1128, SSI1195, SSI1171, PHIL101, ENGL212, SPAN101
5150875, MATH160, BIOL112, PHIL228, BIOL111, MUS103, PHIL224, SSI1128, FREN101
5375111, FREN101, ENGL212, BIOL111, ECON170, HIST153, SSI1177, PHIL101, PG102
5372039, SPAN204, SSI1172, CHEM110, MUS101, PG103, SSI1144, GERM101, SSI1174
5048465, CHEM115, CHEM110, MATH180, PSYC101, MUS205, BIOL111, SSI1134, GERM201
5374095, SSI1134, ECON170, MATH290, SSI1174, MATH160, PSYC101, GQS201, FREN201
5095568, CSCI161, COMM181, CHEM110, SPAN101, BIOL111, ENGL220, MATH180, HIST291
5050512, SOAN101, PHIL281, HIST245, PHYS121, HIST153, GEOL101, PSYC101, SSI1176
5376141, COMM170, ECON170, JAPN101, BIOL111, MATH160, SSI1175, CHEM110, COMM181
5050541, IPE201, HIST102, MATH180, CHEM110, GQS291, LAS100, PHIL224, SSI1134
5372081, SSI1108, PG102, SSI1176, SSI1195, SSI1177, PG101, SPAN101, MATH180
5049519, SSI1176, PHIL224, SSI1118, JAPN101, SSI1128, SSI1124, PHIL101, ARAB101
5378225, SSI1175, MUS103, SPAN201, PG101, SSI1128, CLSC211, CHEM110, PSYC101
5076136, SSI1176, CLSC211, SSI1135, SSI1174, MATH180, CHEM110, CHEM115, SSI1128
5053608, MATH110, CHEM110, LTS200, GERM101, MATH160, PHIL224, CSCI161, SOAN202
5376181, SSI1104, FREN201, PHIL224, PG103, MATH180, SPAN101, SOAN101, MATH290
5332150, SSI1118, MUS105, SSI1174, ECON170, SSI1144, SSI1175, IPE201, FREN101
5376186, FREN101, SOAN101, MATH280, CHEM110, BIOL111, JAPN101, MUS101, PG101
5194917, SOAN101, MATH180, SSI1118, SSI1139, PG103, PHYS121, ECON170, COMM170
5376185, SSI1108, SSI1118, SSI1138, MUS126, SSI1186, GEOL101, SSI1195, SSI1134
5115042, PG104, ENVR101, MUS101, MATH160, PHIL224, PSYC101, CHEM110, LTS200
5052578, SSI1160, PG101, SPAN101, SPAN204, SSI1187, SPAN201, OT101, ECON170
1873139, IPE201, ECON170, CHEM110, CSCI161, SSI1104, SSI1135, FREN101, PG104
5372065, FREN201, GQS201, ECON170, BIOL111, CSCI261, THTR200, CHEM110, HIST102
5376160, PHIL281, SSI1104, SSI1179, GERM101, SSI1138, CHEM110, SSI1171, BIOL111
5372066, MUS101, GEOL101, SPAN101, PG103, PG102, HIST230, MATH180, SSI1124
5166267, SSI1175, FREN201, AFAM101, MATH160, THTR215, CHEM250, MATH180, PHYS121
5148854, SSI1144, ECON170, SSI1141, MATH180, SSI1134, SSI1129, PHYS121, REL201
5123255, PG103, FREN101, ECON170, SOAN101, CHEM115, MATH160, PHIL228, SSI1165
5343402, SSI1160, FREN210, PHYS121, MUS101, SSI1108, CHEM110, SSI1141, HIST245
5372077, SSI1144, ENGL212, PG102, CHEM110, FREN101, MATH180, FREN201, SPAN101
1124591, SSI1165, SPAN201, SSI1179, SSI1117, SSI1138, OT101, CHEM110, AFAM101
5372078, CHEM110, PHIL101, MATH180, CHIN101, SSI1187, CWLT100, FREN101, REL204
5049677, SSI1115, SSI1195, ARTS101, PG104, SOAN101, GRK101, GEOL101, SSI1172
5123407, SSI1112, SPAN210, REL212, CHEM115, MUS126, GERM101, ECON170, HIST153
5048655, CHEM110, LAS100, SOAN101, SSI1128, SSI1134, SSI1195, AFAM101, GQS201
5376342, HIST153, SPAN201, CSCI161, IPE201, GEOL101, SSI1138, SSI1177, MATH180
1869081, BIOL111, PG104, SSI1176, CHEM110, MATH160, PG102, SSI1141, PHIL101
5336411, CHEM110, CSCI161, PHIL101, PG103, MUS101, AFAM210, STS201, COMM170
5374297, AFAM210, SPAN101, CHEM110, ARTH275, GQS201, SSI1134, MATH181, LAT101
5194048, MATH160, BIOL111, SSI1171, FREN201, SSI1135, PHYS121, SSI1104, ECON170
5047645, ECON170, GERM101, SSI1176, MATH180, FREN101, SSI1117, SPAN101, CHEM110
5374274, ENGL212, AFAM101, SSI1117, GERM101, SPAN101, MATH180, SSI1175, ECON170
5115228, SSI1135, PHYS121, FREN201, ARTH276, PG102, GERM201, COMM181, CHEM115
5123418, CWLT100, CHEM110, PG103, BIOL112, BIOL111, SSI1115, PG102, ARTH276
5048664, PG101, ENVR101, ECON170, PHYS109, BIOL111, SSI1112, PHYS111, HIST291
5373255, MATH160, ENGL212, MATH180, IPE201, SSI1195, SOAN101, SSI1128, SPAN201
5374282, SSI1190, GERM101, SPAN210, SSI1175, SSI1112, PG102, SSI1124, MATH160
5221719, AFAM101, MATH260, SSI1138, REL204, PSYC101, SSI1118, SSI1128, PHIL101
5050708, SPAN101, CLSC211, PSYC101, MATH160, SSI1112, MUS205, SSI1117, MATH280
5054807, SSI1195, MATH290, SSI1117, SSI1181, HIST153, ECON170, SSI1138, ENGL212
5049681, MATH160, SPAN203, LTS200, SSI1128, PHIL101, SSI1175, PG101, SPAN201
5128529, SPAN201, ARTH276, SSI1187, SSI1195, ECON170, SSI1118, PG104, MATH160
5047661, ECON170, SSI1134, SSI1118, MUS105, MATH180, PG102, CWLT100, CHIN201
5050735, CHEM110, REL212, SSI1165, SPAN201, SSI1186, SSI1128, SOAN202, PHIL101
5376368, CHEM115, PG101, MATH160, SSI1179, PHIL224, ECON170, CHEM110, BIOL111
5375345, ECON170, SSI1115, MATH160, SSI1138, CHEM110, PG104, SSI1190, SPAN101
1868084, FREN201, SSI1138, SPAN201, COMM181, MUS101, PSYC101, SSI1195, OT101
5373309, ENGL212, GEOL101, MATH181, PG104, SSI1138, SSI1176, SSI1177, PHYS121
5065059, MATH160, SSI1176, CHEM110, PHYS121, BIOL111, CSCI161, SSI1138, FREN240
5049698, JAPN101, CWLT100, SSI1186, MATH160, SSI1165, SSI1175, ECON170, PG102
5050722, SSI1187, GERM101, SSI1176, ECON170, SSI1112, SOAN101, SPAN204, PG103
5048703, PG102, PHYS121, CHEM110, MATH181, ENGL212, SSI1138, MATH160, ENGL245
1873194, CHEM115, LTS200, PSYC101, SPAN101, MATH160, SSI1175, MUS101, PG104
5062005, SSI1171, CHEM115, PSYC101, SOAN101, MATH180, CWLT100, SSI1128, MATH280
5054837, ECON170, CSCI161, SOAN101, CHEM110, PG102, SSI1181, SSI1175, SSI1118
5123447, SSI1124, GEOL101, SSI1135, SSI1134, CHEM110, SPAN300, ARTS147, MATH290
5336424, GQS201, PG101, CLSC211, CHEM110, SSI1112, SSI1165, BIOL111, SSI1129
5124471, PG104, CLSC231, ECON170, SSI1160, SSI1138, SSI1129, HIST153, MATH181
5375336, SPAN201, GERM201, ENGL212, SPAN204, MUS103, SOAN295, SSI1135, ENGL199
5048695, CHEM110, IPE201, SSI1138, CWLT100, MATH180, SSI1141, SPAN203, SSI1124
5151093, SPAN101, SPAN203, CHEM110, SSI1134, PHIL101, REL201, HIST230, SSI1144
5234036, FREN210, CWLT100, ENGL199, ENGL235, MATH160, CHEM110, SSI1141, ARTH276
5336429, MATH180, OT101, CHEM110, SSI1195, GERM101, PSYC101, IPE191, MUS105
5113201, ECON170, MATH180, SPAN300, SSI1141, COMM181, COMM170, PSYC101, CHEM110
5054732, SSI1128, SSI1138, MATH181, SSI1195, PSYC101, MUS103, LAT101, PG102
5123338, SSI1134, PG102, SOAN101, SSI1108, SSI1112, SSI1171, PG103, CSCI161
5073161, ECON170, ENGL245, SOAN102, MATH160, SPAN201, SSI1124, CHEM115, PHIL101
5331221, BIOL111, MUS101, PG104, SSI1141, CLSC231, ECON170, HIST230, SPAN201
5376276, PG104, LAT101, PSYC101, COMM170, CHEM110, SOAN202, MATH181, ECON170
5049604, SSI1135, JAPN101, SSI1160, MUS103, MUS126, CLSC211, COMM170, SSI1104
5377304, SSI1104, CHEM110, SPAN201, CHEM115, SSI1118, CHIN101, ENVR101, SSI1171
5332255, PSYC101, MATH160, SSI1138, MUS103, BIOL111, LAT101, SPAN201, HIST291
5095709, GQS291, MATH180, SSI1117, ARTH276, SSI1175, SPAN101, CHEM110, PG103
5194014, SSI1175, CHEM110, JAPN101, SSI1129, SPAN201, MATH160, MUS103, ECON170
5216542, COMM170, JAPN101, MATH180, IPE191, MUS103, BIOL111, ARTH275, SSI1186
5047573, CHEM110, MATH160, PHYS121, SOAN101, ARAB101, ALC225, CWLT100, LAT101
5374219, SOAN101, PG101, MATH260, SSI1187, JAPN201, MATH290, SPAN101, SSI1165
5336331, SSI1135, CHIN101, MUS105, CLSC231, MATH160, PG104, PSYC101, SSI1138
5331213, ECON170, SSI1128, GEOL101, PG101, SSI1118, SOAN101, CHEM110, PG104
5350669, SSI1177, ARTS147, SOAN101, SSI1124, SPAN201, SSI1134, CHEM110, PHIL224
5047569, SSI1165, MATH260, PHIL101, OT101, LAT101, PG103, ECON170, CHEM110
5376306, SSI1187, HIST245, MUS126, CHEM110, CWLT100, JAPN101, PSYC101, BIOL111
5377331, SSI1135, MATH160, COMM181, GEOL101, MATH181, MATH280, SSI1141, IPE201
5049647, MATH260, GERM101, MATH181, SSI1174, PG101, BIOL111, SSI1165, SSI1118
5047592, ARTS147, LAS100, FREN201, SSI1104, HIST230, SPAN101, CHEM115, SSI1179
5336375, PG103, CHEM110, ARTS101, OT101, ECON170, JAPN201, FREN240, SPAN101
5374266, PG104, PSYC101, COMM170, BIOL111, MATH180, CHEM115, MATH160, SSI1129
5336379, LAS100, SSI1117, ARTS101, PG104, CHIN101, CHEM110, PSYC265, SSI1141
5083424, SSI1134, LTS200, LAS100, SSI1176, SSI1128, MUS101, GEOL101, SPAN101
5374268, SSI1179, MUS101, PHYS121, FREN201, SSI1181, GEOL101, CHEM110, AFAM210
5376291, SSI1195, SSI1172, MATH180, SSI1129, REL204, ECON170, PHIL281, GERM101
5050677, SPAN101, LAS100, SSI1134, SSI1138, PSYC101, CHEM110, MATH180, SSI1118
5376297, SSI1134, SSI1128, SSI1165, COMM170, MATH160, CHEM110, IPE201, CSCI161
5050673, CHEM110, SSI1104, MATH181, GERM101, SSI1174, PG103, SSI1175, ENVR101
5374254, ECON170, SSI1117, REL204, MATH280, CSCI161, MATH160, MATH180, SSI1190
5048624, PG104, SSI1134, CHEM110, SSI1117, SPAN201, ENGL245, SPAN101, ECON170
5379373, SSI1117, MATH181, SSI1118, PHIL224, ECON170, PHYS121, CHEM110, GERM101
5075405, GQS291, SPAN101, MATH180, PHYS221, AFAM101, SSI1117, SSI1128, ECON170
5070284, SPAN101, SSI1117, MUS235, CHIN101, COMM181, SSI1172, SSI1128, LAT101
5195214, PHYS121, MATH180, SSI1186, COMM181, ENGL199, REL204, MATH160, ECON170
5053893, CHIN201, HIST102, SSI1104, HIST153, BIOL111, FREN101, HIST224, SSI1160
5078471, SSI1124, FREN101, ARTH276, HIST291, PHYS121, SSI1138, GQS201, ECON170
1867152, BIOL101, GERM201, CWLT100, SSI1160, CSCI161, SSI1144, MATH180, SSI1175
5048769, ECON170, SPAN201, PHIL101, PHIL224, PG104, SSI1141, GERM201, SSI1144
5351903, SSI1187, MATH160, SSI1112, SSI1175, SSI1117, FREN101, SSI1174, SSI1160
5371358, SSI1138, SPAN101, GERM101, BIOL111, SOAN101, SSI1118, SSI1134, MUS101
5049821, HIST102, HIST153, BIOL112, SSI1138, JAPN101, SSI1141, CHEM110, ENGL212
5048796, SSI1171, CHEM110, SSI1175, HIST153, SSI1104, PSYC101, PHIL224, HIST245
5375424, BIOL111, SSI1138, MUS101, ECON170, MATH160, MATH180, ENGL212, SSI1134
5213659, SSI1124, PSYC265, SSI1117, CHEM110, PG103, PG101, SPAN201, BIOL112
5180888, MATH180, BIOL111, SSI1134, ECON170, LAT101, CHEM115, SSI1128, SSI1175
5372358, CHEM110, MUS105, LAS100, IPE201, SSI1160, CLSC231, CLSC211, SSI1175
5123543, SSI1124, CHEM110, SPAN201, REL204, AFAM210, SSI1179, SSI1135, COMM181
5220821, SSI1139, HIST153, CHEM110, SSI1138, PHYS121, MATH160, ECON170, JAPN101
1870214, GERM201, PHIL101, MATH160, SSI1118, CHEM110, PHIL215, SSI1171, MATH180
5075409, FREN240, PHIL101, MUS101, SSI1195, PG102, MUS105, BIOL111, MUS103
5122512, BIOL111, GERM101, ECON170, PHIL228, IPE201, ENGL220, SPAN201, MATH181
5123536, IPE201, GQS291, SPAN201, GQS201, HIST291, FREN210, ECON170, BIOL111
5373391, GERM201, ECON170, CHIN101, REL201, SSI1138, MATH160, SPAN201, CHEM110
